,Unnamed: 0,citingPaperID,source,string,label,sentiment
41,3742,30e507c0ba9bdbed320d311bebe5b875c24ef38e>d7303e7fc223a95be34287f53dca238c43548fac_0,explicit,"Differences between central (aortic) and brachial BP could be clinically important, as central BP is more closely correlated with target organ damage in hypertension [4]; is differentially influenced by antihypertensive therapy compared with brachial BP [5]; and may be a superior predictor of cardiovascular events than brachial BP [6].",background,neutral
42,7029,e57e58569dcede6b8af27bc468f06a249371ea75>38211dc39e41273c0007889202c69f841e02248a_1,explicit,"In this section, we first present experimental results on CIFAR-10 [20] and ImageNet dataset [5] to justify that pattern binarization could reduce the effective number of parameters dramatically and fine-tuning other parameters of the binarized network with fixed binarized pattern could achieve comparable performance to that of the original neural network models.",result,positive
43,609,72db776932b5aa4889eb68f84ac5cdc1138429a2>7fc86bb2e1efa0eae319ba9aa25698edfcf16328_2,explicit,"Approximately 1/3 of the glucan in DGS is starch, indicating the need for amylase as well as cellulase (Kim et al., 2008a).",background,neutral
44,3213,1b5291e439d1c04e9382ea9ee867c361e15c9568>478a1e8d54f0c50fc137cdc5d0d07c599771aa29_0,explicit,"Integrate the spectral and spatial information with the time component provides rich information to detail the space variations along the time [Petitjean et al., 2012] and can provide pattern observations, which are not found in single time observations, such as trends and periodicities [Kuenzer…",background,negative
45,4692,10a87c298478ef8c494bd697180831e443c3a476>f99dc683954a95d372875a4bf7d5f3e74b3942da_0,explicit,A recent review by Kazan et al depicted current advancements in FHB pathogenomics and host resistance [26].,method,positive
46,3046,3611fa9de1d9cd97a8dd2b576c6faa036900b859>8691886bd05201c4736e10f564525f8cd4f60b2e_2,explicit,"…is variation among ecosystems, the most common eVect of exposing plants to UV-B is a decrease in the intensity of insect herbivory (Ballaré et al. 1996; Rousseaux et al. 1998, 2004; Mazza et al. 1999b; Zavala et al. 2001; for reviews, see Ballaré et al. 2001; Caldwell et al. 2003; Bassman 2004).",background,positive
47,8058,c89c24eeb1d89b053434636c27d263c19bd3f3d1>705be404cc29f8bc30fbfc45f5ff79657a037b90_0,explicit,"Thirdly, ErbB-3 is characterized by a defective mechanism of clearance from the cell surface (Baulida et al., 1996; Pinkas-Kramarski et al., 1996): instead of ligand-induced internalization and degradation in lysosomes, a mechanism shared by many growth factor receptors (Sorkin and Waters, 1993), ErbB-3 is destined primarily to enter the recycling pathway (Waterman et al.",background,neutral
48,5755,f5206cef831a3ed9b37456924fe7f1a75d679823>7eeb22340e8c799c2b4d186b211704fff9c6a6ea_0,explicit,"These clusters of informative voxels, along with a cluster implicating the occipital cortex, have also been consistently found in neuroimaging studies using statistical parametric mapping (Bush et al., 2000; Colibazzi et al., 2010; Gerber et al., 2008; Hagan et al., 2009; Killgore and Yurgelun-Todd, 2004; Narumoto et al., 2001; Posner et al., 2009; Robins et al., 2009; Wager et al., 2008).",result,positive
49,3508,dd566508396f26150e20d2b0e772c2c33949c092>01eec8b64bf70846f67689362761a991a97693e0_1,explicit,"Combined arterial and venous thromboembolism was observed in six [14, 19, 25, 36].",background,positive
0,3344,5fa7cd8dfc1907789705613dda8328f7f6ecfc53>ad9a2a32c1d9bcbd02223eb302eceb0400b993a8_0,properNoun,"Cases were identified and clinical data collected through the Genetic Studies of Human Developmental Disorders at the Medical College of Wisconsin, Milwaukee, WI or the A/M Clinical Registry at the Albert Einstein Medical Center, Philadelphia, PA.\n Genomic DNA was extracted using the Autopure LS system (Qiagen, Valencia, CA) from blood or buccal samples and the SOX2 coding region was amplified using primers: set 1 forward, 5'-AGT CCC GGC CGG GCC GAG-3', and set 1 reverse, 5'-GGT AGC CCA GCT GGT CCT G-3', and set 2 forward, 5'-CAA GAC GCT CAT GAA GAA GG-3', and set 2 reverse, 5'-TAC TCT CCT CTT TTG CAC CC-3'.",method,neutral
1,5322,410376c6a35d3dd09a544e0b334ac4e11e22da52>bc09dfbd0300f89c727c3b5f494b326fc0bb9b15_4,explicit,"[5,6,13,14] The abdominal superficial venous dominance is one of the most extended and accepted (but not proved) hypothesis for explaining the diffuse congestion as a large diameter SIEV may denote dominance over the deep venous system.[6] Blondeel et al.",background,positive
2,5387,c20db8a8cd0649dd3644a897404c8d5100b7c707>76ae742914fa618d9008cc1c664475928843a279_7,explicit,"be involved in protein binding (especially of albumin) in other epithelia (Kopp et al., 1992; Blazejewski et al., 1997), could perform this function at the blood–CSF interface.",background,neutral
3,1793,e300bde47ff38b78bd09fc3566e9c3b5a0aa21e5>6cd197b734868a247cbe0564c4e856d68bc8652c_0,explicit,"We began the analysis with open coding that involved examining interviews line by line to document the discovery of emerging codes and their properties (Beck, 2004; Chenitz & Swanson, 1986).",method,neutral
4,776,ca4d2aef7421153f0f2c93db54a3e06a4942d329>a0ecd52bfe814e4941617cb23ba53b88a15397c7_8,explicit,Figure 3 shows the fit of the model to the dynamics of divergence and diversity of patients S-P1—SP11 [13].,background,neutral
5,6924,d9f3207db0c79a3b154f3875c9760cc6b056904b>2cc6ff899bf17666ad35893524a4d61624555ed7_8,explicit,"The maintenance of close nest burrows (King 1989b; Viblanc et al. 2010), greater tolerance (King 1989a; V.A. Viblanc, C. Pasquaretta, C. Sueur, R. Boonstra & F.S. Dobson, unpublished results) and less infanticide (Dobson 1990; Stevens 1998) between kin during this highly energy constraining period…",background,neutral
6,105,10e5b4c5db04999a8e430ea6dd6b3ef1407b6c29>70562525f30013e54641b3e4f98716f7b615d77f_2,explicit,"Previous work revealed that Dusp6 mutant mice exhibit increased pERK and Erm expression, skeletal dwarfism, craniosynostosis, and hearing loss [21].",background,neutral
7,3426,96092d14259772a441eeb6eee49bec483b4c1702>424bfebd7bcfcbb579784bdae041f926b6dce7f7_0,explicit,"A number of clinical tools have been developed for the assessment of neuropathic pain, including the neuropathic pain questionnaire (NPQ) [2], ID Pain [3] and douleur neuropathique (DN4) [4] .",background,neutral
8,4775,a987290394cf4476ea4f55f3f7bb427ff5cebf34>0c610357d8682ecc3239863bf0ccf9c8d9090381_8,explicit,"…0.07– 0.97, 0.45–4.1, 7.4–8.9, 2.97–18.92 and 12–35 mg/kg) in leafy green plants from Malaysia, Sri Lanka, China, Kathmandu, India and Turkey, respectively (Aweng et al. 2011; Kananke et al. 2014; Zhuang et al. 2009; Shakya and Khwaounjoo 2013; Yadav et al. 2013; Türkdoğan et al. 2002).",background,neutral
9,1954,4c700869e4ab2020d15d2ebec2ee0776fce3410a>6ebd21b7abe728491a59e19a177f5b539bfed7e2_7,explicit,…Comparative algorithms\nMost of exiting dynamic evolutionary algorithms were applied to moving peaks benchmark problem (MPB) (Mendes and Mohais 2005  Bui et al. 2005,method,positive
10,1414,3482f1c9c2180cd5edc1fa8bfbe2480ccaea92dd>0891bece3a201c5d0897e8b1d12264eb0b820dcd_6,explicit,"4.2 the COLD-Saarb dataset is concisely described, while detailed information can be found in (Ullah et al 2008).",background,positive
11,2033,403be1b4e5ac775d46700814b76eedce4be8441a>0f3ab6835042ea45d2aab8e4a70151c11ca9a1d6_1,explicit,Griffiths et al. (2007) demonstrate that the Topic model outperforms LSA in predicting word association and several other semantic phenomena.,background,positive
12,3414,1d7834230b65c592dd497b2bb9003000c83dc2ff>e752107ed9886fbe8a9ef3d32ef5eb3a6ca82930_2,explicit,It was anticipated that inter-individual variability would be higher in a pediatric population [14]  therefore individual variability was set at 50% for ka (as opposed to 27% in adolescents [12]).,background,positive
13,1196,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e>aa53d8ec6cbe937cec842ce1f02853895ba56c3f_10,explicit,"…exercise-induced breast pain (Bridgman et al., 2010; Scurr et al., 2010), and consequently breast biomechanics research has made recommendations to wear a high level of breast support (sports bra) when exercising to reduce breast pain (Bridgman et al., 2010; Scurr et al., 2010; White et al., 2009).",background,neutral
14,3129,3c3df630c2d5fb2b331495151d523dec6e92d864>0bba94a20b2ea55cef9811ce14a31c8a6c285e5d_1,explicit,"Addition of the calcium ionophore A23187, a compound known to increase the concentration of cytosolic Ca (Reed and Lardy 1972) decreased diosgenin production in T.",background,neutral
15,6932,0c160181c3fa74d18e5b3a15cb351edd259efed4>42a0035bcddd0d0d1f8e19800e396ac4e1bc03a5_9,explicit,"Maintaining a negative DCm induces Ca 21 accumulation in mitochondria (11, 12, 19).",background,neutral
16,6893,2c383d85b2ef5322c8e219ba784a764f84911812>df518a4df25aefce4a3152902d9ce5b4712f024b_0,explicit,"These concentrations of fluoxetine and propranolol were chosen in order to represent high environmental concentrations (based on surface water, wastewater effluent, and predicted environmental concentrations) up to those shown to result in effects on fish [26–29], or where the fish plasma model [30] would predict concentrations above human therapeutic levels (Cmax).",background,positive
17,1162,41c7bdd249f2ec4747e8058a887093aa1de2adbb>None_0,explicit,"Although predicting assay success rates based on the 50% duplication estimate of Allendorf & Thorgaard (1984) is subject to errors based on a large number of factors, our results are surprisingly consistent with their estimate.",result,positive
18,1224,52db811fb230e1a19494c9ac4f293fbdfdc7d9a8>74e5f03d56f76cf3a6a80bcd977a5c7d07b42607_3,explicit,"The moonlighting functions of several canonical metabolic enzymes have been described in mammals, fungi, plants, and protozoa (12, 13, 44).",background,neutral
19,6187,f86ad40284025449a60b8b321ee8ef881370ccbd>bd76928c0ac42c36f29bea5a295297c6865b9b51_0,explicit,Human epidermal growth factor receptor type 2 (HER2) is located on chromosome 17q21 and is a transmembrane tyrosine kinase growth factor receptor [12].,background,neutral
20,7301,64cf98067d1cadda174e5ffa24fc45a6b3e6426f>2d04ac3be66a1148b0e0aeb687d0345841ca674f_5,explicit,"In support of this assumption, in ARDS patients, TRAIL levels in the BAL fluid were correlated with clinical severity and the presence of neutrophils, which are also the major infiltrating cells in reovirus 1/L-induced ARDS (20, 84).",result,positive
21,261,4d29e6f308d374381099cd0960fea27a6a04dfe6>43456ee83df5eb7339113a318a579f99a4c12e8d_0,explicit,Reports of use of other multikinase inhibitors in sarcoma such as imatinib have not been very encouraging [22] or restricted to a smaller patient sub-population such as use of crizotinib in ALK driven tumors [23].,background,negative
22,3122,df2c2410833b4a3542665c1e02a6b8c8177983fa>3baedb337055da24603a0f2ff0ec4bdc2ad381cf_1,explicit,"Most of these probably had an endobenthic lifestyle, because their morphology is similar to that of extant taxa under such conditions [Corliss, 1991; Buzas et al., 1993; Jorissen et al., 2007].",background,neutral
23,5684,e2366b504ab1f840ac595f6db2472a329e3c551b>105f4f30e7bafe7375d33a36fd878c56b94ccad1_0,explicit,"Data from 2 studies not considered in the Cal-20 bet and Landry analysis, Verity and Vernet (1992) and Olson and Strom (2002) were included.",method,neutral
24,5567,1a8040efae37c96912537ea0778bc12e70b6b793>852d2614bd7d2da447ee5e58ee72f1670ad8c887_0,explicit,"A similar pattern of CF labeling was observed with Tbx18-Cre (5), another epicardial-specific Cre driver (Supplemental Figure 4, B and C).",method,positive
25,40,e364d59a1dc537f2d51cebd7647030833629bb07>d18293e4a7b9d11f93cd5384005e289e00122f07_0,explicit,"In this chapter we will present the formalism for these different kinds of beamformers in their scalar form, then develop the formalism for a vector beamformer (Sekihara et al., 2001, Quraan and Cheyne 2010) and an eigenstate-projected vector beamformer (Sekihara et al., 2001).",background,neutral
26,6703,91ab57dad433d08593e57bfa5526317d757f51d4>c9ec516a6cfecf7f5cad640d7256af61bf8abc5d_0,explicit,"The frequency and also the mutation pattern we found were in concordance with the data from the literature (Ohashi et al, 1995).",result,positive
27,8031,a3ab23f7c76decce6b45696fb09ef8ea538df866>03a7146d3b138976303eabebbf6b9cb04172c5ac_0,explicit,It has been previously reported that chronic exposure to glucocorticoid can inhibit gonadotropin (LH and FSH) secretion as evidence by decrease responsiveness to administered GnRH and subnormal plasma testosterone.(16) LH is the hormone involved in the regulation of the steroidogenic acute regulatory (StAR) protein that deliver cholesterol to inner mitochondria for steroidogenesis in the Leydig cell.,background,neutral
28,6003,2b80f65e936e58979de232164026543edb2a79e8>8f01119d68d6a980ec1608e905be6e4f58cb328a_4,explicit,Andes have been eroded by the Patagonian ice sheet and are much lower and narrower (Garzione et al. 2008,background,neutral
29,880,9ae9e2cada91b886ecb890bdbee0e7a7a8f8dd87>b5fdec691027cb589bac14adfe45a2a95b900ef1_7,explicit,"that can destroy tumor cells but are instead induced to suppress anti-tumor immune responses by releasing elevated levels of the immune suppressive products, nitric oxide, IL10 and TGF- , and down-regulating levels of the immune stimulatory product IL-12 [10, 17, 14, 20].",background,neutral
30,978,2774380ac954a445ea2473917b7920d9c3d0b1a4>f811d63c866754e43529f218db9a44f14e317183_0,explicit,"Potassium (Kþ) channels have the greatest amount of diversity among ion channels in the plasma membrane, which are encoded by over 75 distinct genes [2].",background,neutral
31,2618,f3326b300fc5c850653c0a772658ad6925809fec>c5795d26cd9f59ab2aaa23cc4314d7ff8dabacee_0,acronymParen,"Suppression subtractive hybridization and differential hybridization screening To compare gene expression in GC collected from OF versus DF, the suppression subtractive hybridization (SSH) was performed as previously described [8].",method,neutral
32,1774,45d3de76e09c92151f3b801f09d7fc5205487be1>475d6f9a3b439ff9d2a554af66953c1ad9f341b6_1,explicit,Shi and Liu (2000) built a kind of g-band model of random line object based on stoma process.,background,neutral
33,3030,2bdcb724b605255b9d691dbf5e71f03ea38f3a3b>004906d82709ceebebf6d3b111cc97a99f445038_0,explicit,…tool for clinicians interested in understanding the impact of drug therapy on the control of HIV and the associated problem of drug resistance (Bonhoeffer et al. 1997,method,neutral
34,3660,4cdc8a32a8cdd080ba4cc64657934782ec154553>641a2907c5e94d88c60daed34f72b724719cca55_8,explicit,"3B), MBD1–3 and MBD5–6 act as two independent structural units and the orientation of MBD1-3 agrees with the data from recent small-angle X-ray scattering (SAXS) experiments (Yu et al. 2017b).",background,neutral
35,1765,d988a5477956841b26c31edb3e95d9667c17ecf7>f0aba40f2d8b2b06ef4639bf3354b4c946c6a6b5_0,explicit,"One approach, such as the three-step search (TSS)[1], and twodimensional logarithm search (TDL)[2], new three-step search (N3SS)[3], efficient three-step search (E3SS)[4], and cross search (CS)[5] employ coarse-to-fine searching to reduce the number of search points.",background,neutral
36,731,1327903921367d530e8a521f110497b0dd5dafd8>c7174b0679b8a8f05a65b1142cfea436eb2c3b46_1,explicit,"In Table 1, we also include the 40-core times for a modified version of the best publicly available parallel suffix tree code of Blelloch and Shun [2] (labeled PST).",method,positive
37,2067,f3889d2e2db6cdbe17dee9ff02b0da1d62b9cf0a>fc7a46205058ddd664b63ce428397cb76e7afe21_0,explicit,"Consistent with previous results (Koroch et al. 2002; Liu et al. 2002; Staniszewska et al. 2003; Washida et al. 2004), the addition of IBA at optimum levels enhanced the growth of HRC of Echinacea but had no effect on the production of secondary metabolites.",result,positive
38,6406,c3ed1464884353ecc0c0ad2e3685df2b0fc00474>None_0,explicit,"kestrels, Falco tinninculus [40]) have been shown to benefit from supplementary feeding, our results go further, showing that supplementary feeding alone does not fully explain the positive ramifications that we have demonstrated for vineyard habitat.",result,positive
39,4500,026b7cae6eb1dfa570ddc4100135ff7b5023b6de>0b29c289bc5f0fa7e51090d1ad00654754b68b94_4,explicit,proposed a pattern matching algorithm that reduced total memory requirements by sharing common infixes of target patterns [4].,background,positive
40,5889,51b1d73c775d19eb3ca8062946daa90df92a61e3>23922f7142f54646d7899cb81e008ea8b99442f1_1,explicit,intrauterine pregnancy.(9) We present this data in aggregate and by physician to better represent individual variation in ability to identify an intrauterine pregnancy.,background,positive
41,163,272d26ac51503e51b07735b0ad1461cbf48a19bf>a0b3d0f8ee97e24085f7cd0849f857b451704fb8_0,explicit,"Although they mimic many phorbol ester effects, including inhibition of cell-cell communication (25, 26), they have been reported not to induce differentiation of HL-60 cells (27) or to inhibit maturation of granulosa cells (28).",background,neutral
42,8004,4d9170a8daa2f40530580a24e8490f569eaf15d7>d6eaf36357406cc26c09d36fc88d8974ba49807d_5,explicit,suggested that there was little evidence of the contribution of methylation to downregulation of miR-99a [10].,background,negative
43,3476,44573614b7d8a92de278cf39c949548fd76fccd6>806b61d4884b04cb8369b8a86d85ab4fd3a5b819_3,explicit,"Instruments to evaluate the impact of hearing loss on QoL Assessment of QoL deterioration due to hearing loss can be achieved through several instruments, as reported in different studies in the literature.(8,9) These can be divided into hearing-related QoL instruments (Table 1) and generic QoL instruments.",method,neutral
44,4362,612073fb1ca5ba06b9406aa7a0f05ab33f270304>315afbe6daed80c0d32340d814dc819593c2ce14_0,explicit,"While we cannot exclude alternative models, our findings are consistent with models in which TRIM5≈í¬± engages lentiviral CA through two sets of contacts, one in the structurally conserved ≈í‚â§-hairpin and the second at the junction between binding sites of at least four cellular cofactors [25, 78, 79].",result,positive
45,7023,f9e9bef98a81a43ce7b700822e03423273186029>7b2b2256858a4d7d4a273db9dd3a643b2fadc055_3,explicit,"…allowed to walk freely for 1 h as a group inside a Petri dish (100 x 15 mm) lined with filter paper (Whatman Qualitative no. 5, particle retention > 2.5 μm) moistened with 1.0 ml of a suspension containing 2 x 10 8 conidia/ml (high dose) or 6 x 10 6 conidia/ml (low dose) (Rosengaus et al. 1998).",method,neutral
46,4762,0cb2300be5b25870c2c7e44a395676a2d9b227aa>44ab4d2c768fde6c283d6006b7799130f44e10f4_1,explicit,"Examination of plaque formation and growth curves were performed by standard methods as previously described (10, 35).",method,neutral
47,1208,16db1d1dcdc7af74006361c314f3e2d47be196cd>701c093958c3a52bafdfd6ce78a618dfa6aa70a0_0,explicit,A recent report (Teixeira et al. 2007) corroborated some of the previous observations and found that the o/w microemulsion was effective in reducing the cell numbers and preformed biofilms of five food-borne pathogens but lost all antimicrobial properties when diluted by the addition of water due‚Äö√Ñ¬∂,result,positive
48,2769,00e7e355e397eecfdc5c3b8071d0a342c3029113>770e5c093077d0677cc2c4714829bb3089ff622d_3,explicit,Fluorescence studies The GFP-PlyG fusion protein was expressed and purified as described [46].,method,neutral
49,7469,acfb184e462ba7d699472a12b257aa597cce4866>977f5797d6c37ab3084e4e7ee0024ecfcc94384d_0,acronym,"In [37], DWT coefficients in each color components are modeled jointly by Multivariate Generalized Gaussian (MGG), and geodesic distance is used as the similarity measure.",method,neutral
50,815,3243d9810e2aa3bfcd02337e40be1a7a912ecdad>6aa70abfd2a3982e48006d40da5e05e40c41d330_0,explicit,"However, our previous data on healthy paediatric patients (age 3 to 18 years) undergoing catheterisation for atrial septal defect closure resulted in a transfer function with the same peak at the fourth harmonic as demonstrated by Nichols and O’Rourke [8] suggesting the validity of this technique [9].",method,positive
51,5043,7ea35436e261fc4d48fdcada0a8eb9c1f8c1a93b>25aa4a143d373d371cc8fa3a2d550a0649d8c94c_6,explicit,"Prdm1 (encoding Blimp-1) has known roles in effector CD8+ and CD4+ T cell differentiation (Rutishauser et al., 2009; Shin et al., 2009; Johnston et al., 2009).",background,neutral
52,5909,c1d1ba9da89759f1178e7141236a882d32511aad>459d668bd488edf95b2d885a353327651e866cab_1,explicit,"Cochrane Collaboration tool for assessing risk of bias was used to assess the quality of randomized controlled trials, using the following criteria: (1) randomization sequence generation: assessment for selection bias; (2) allocation concealment: assessment of selection bias; (3) level of blinding (blinding of participants and blinding of outcome assessment): assessment for performance bias and detection bias; (4) incomplete outcome data: assessment for attrition bias; and (5) selective reporting: assessment for reporting bias.",method,neutral
53,6416,3574f9f77adaebe18c1760391b24f7aaaee989b7>1e8a03c8202aa081c8c02a50209750c5025b21eb_3,explicit,"This research used the prediction function of Sutheebanjard and Premchaiswadi [5] where the important factors namely, the Down Jones index, the Hang Seng index, the Nikkei index and domestic MLR were taken into account as shown in (2).",method,neutral
54,1600,ef1535a64b39c591db87e3d82fb7128a8f39480b>c923028caac7d0f58db911a22a89a003e10453bb_3,explicit,"However, the mechanisms of this effect are controversial (1, 2, 46, 53, 57).",background,negative
55,7609,a6871ce163edc9489345949276cda426e9f6a5be>2c03df8b48bf3fa39054345bafabfeff15bfd11d_2,explicit,"It has become a standard component in most prevalent CNN architectures like Inception [27], ResNet [8], DenseNet [13], etc.",background,positive
56,6521,4c767ca1fbb95353babb3260cb7151bbdf52afb8>55c013d531b2f41e9583f6c299991ef0e7c9cc25_0,explicit,It is possible that inflammation of the lymphatic vessels and cisterns provokes an increase in their endoluminal pressure and permeability of the walls leading to extravasation of chyle [3].,background,neutral
57,3482,7dac242a1e8bdb2e124d85621f7534729c2677c3>1e126cee4c1bddbfdd4e36bf91b8b1c2fe8d44c2_0,explicit,"To measure the power consumption of each application and component, we used an open source software called PowerTutor [98] and a profiling tool, called Trepn, provided",method,neutral
58,5742,69b6f12f183acc83abda96fc73a67e2f14b06fd6>cbaa08a512344a4389f1f86394030098c4c94201_4,explicit,"Mechanistically, gametic and somatic DMRs both require the maintenance of DNA methylation by DNMT1 (Caspary et al., 1998; Bhogal et al., 2004).",background,neutral
59,5051,1ff60378a82129e91fc666cb49e6da443bf90ef0>a61e519bb3d4233e90853cef8af02645e03dff51_0,explicit,"Additionally, several authors have reported cases where prolactin secreting adenomas either came to diagnosis or increased in size after exogenous estrogen administration or during pregnancy [4,5,7,8,9].",background,neutral
60,3242,427bb5862e0959be8928e90589e13fec56c74d71>3e2e7f25cea8ff585c4a64a0ddbfaba480de939e_0,explicit,"we take one real DHT system Kad [1] as a case for study, which is the first widely-deployed Kademlia-based [17] DHT file-sharing system.",method,neutral
61,4803,11dba738253fd6d6461fc50e825b1fec7f94272e>15b2c44b3868a1055850846161aaca59083e0529_4,explicit,"If we choose a sufficiently large β which eliminates consistencies between all worker pairs, Algorithm 1 collapses to the traditional semi-supervised algorithm [25] by treating all workers independently.",background,neutral
62,4300,17b98b22c58c8f866f3fe0309e4d8c093ca4b9e5>b6dc56a836abe295e634fd86430f55d61340aab0_0,explicit,"Notice that PCA can be seen as the basis of several other multivariate data analysis methods such as PLS (McIntosh et al., 1996; Lobaugh et al., 2001), whereby it is restricted to the brain–behavior covariate matrix.",method,positive
63,8126,36d8b1280c0caa03fc822ad25b285f84e277f559>16526f63b609525a5a0d8488d23b9131b3587000_3,explicit,The distribution of Lagrangian coherent structures (LCS)—the flow boundaries in unsteady flows—can be further extracted as the ridges in stochastic FTLE fields [2].,background,neutral
64,5022,003e38ee14dc45f8891a18cf88c7eda777068722>e4171536c5b311b3ccc4f8b443c469e9f7aee72a_3,explicit,"We include treatment with an angiotensin-converting enzyme inhibitor and thiazide diuretic for those without CVD or cerebrovascular disease history, while including beta-blockers for those with such a history, as per WHO guidelines further detailed in Text S1 [16,25].",method,neutral
65,6367,068a52bf5ebf8cb5db2f87202ca75892f4919a59>26e2fdaa5f12e8159ef0114f2672d7385a750f14_0,explicit,"Under simplifying assumptions, we have analytically shown how disynaptic inhibition that is as fast as mono-synaptic excitation can extend the effective range of inhibitory interactions, in contrast to the recent analytical results showing that in the case of equal synaptic delays on all connections the disynaptic inhibition has negligible effects (Muir and Cook, 2014).",result,positive
66,5860,676b19ba1c40fedf4d27a3f48a766ac20b960f8e>fe2fd3262b549d1b36898127e3cc7ca1c1dd3646_3,explicit,"These data are consistent with the previously demonstrated defect of ubc9-1 mutants in the degradation of Clb2 and Clb5 (Seufert et al., 1995).",result,positive
67,7866,f8d4caa3bf0ef1308a635de03306667c2d1842a0>ce4c42b904b1ceeaf10b95f09012055d3dbb593e_4,explicit,"The drift was removed because it would produce exaggerated standard deviation (SD) of force values not representative of the fluctuations of interest (39,46).",background,neutral
68,220,647823499c6005e03e1bdf6466658743d477a93f>1739224ec2e32b10e7a2b1eef63e9a1a86cadd67_1,explicit,"In a second experiment, ten Antarctic prions were rendered anosmic using an injection of zinc sulphate solution into the olfactory chambers (Bonadonna et al. 2001), and ten other birds, acting as controls, were sham-treated.",method,neutral
69,4734,5d75e5e67306c31d0ae13b1151efc3726bd35284>ff5613a5d976d776c0126bd3a06da23a17ceba38_2,explicit,"UV A radiation is absorbed by DNA and reacts with non-DNA chromophores, leading to formation of reactive oxygen species (ROS) which damage DNA, proteins, and lipids in the skin [4,5].",background,neutral
70,1711,2f575fc25a52bb3fac5fc8bc95982fa90413505d>5e5d226c19a3c148d9573770c2d864ba85b2b45e_0,explicit,"Statistics\n G-tests of interdependence (Sokal and Rohlf 1981) were used to compare overall activity, locomotor, posture, and support-use profiles (Doran 1992, 1993; McGraw 1996, 1998a, b; Dunham and McGraw 2014).",method,neutral
71,796,2ab057d0cdf27726b44454e4a35184a46bb1215a>95d818f089f256ffdfabbcb1157a3701ab1bd15e_9,explicit,"…forests through important stand development phases (for example, establishment, canopy closure, age-related declines in stand productivity) to examine whether the early stimulation of plant productivity by elevated CO2 persists as stands\nmature after reaching maximum productivity (Körner 2006).",background,neutral
72,517,808479d5e6444570fbbe20eac0ebbb2d40880804>421e726061a05c40f3d488b6b5189cc5de0b36f1_1,explicit,"Minimizing the first two terms of equation 6.7, which are\n7 This mechanism was proposed in Amari (1977) and Pouget and Zhang (1997).\nof order 1, determines that the stable state is on the line attractor.",background,neutral
73,6173,f7a458748ce8daca1930912c26285ca39a36ad82>ae68f41cc1cf623107fc3535caa245090003ba03_4,explicit,"The pCEFLHA-HMGA1, pCEFL-HA-HMGA2, pCEFL-HA-HMGA1 (1–43) and pCEFL-HA-HMGA2 (1–73) vectors were previously described (Fedele et al., 2006; Pierantoni et al., 2001; Pentimalli et al., 2008).",background,neutral
74,7659,e905759f748b691668bbce13ba722cc8048f7d20>f2062face9289fddce661746aef260bb1dbb4294_4,explicit,"Minimization weights w , which results in the flatness property of the weights, is intended for reducing overfitting of the data and minimization of bad generalization effects [8].",background,neutral
75,3265,33ffc88faeb86778897beb3665e52d1b2dfbca22>0eafbc4e1efb9aa8973cc061d3b9a6924ac6cce9_1,explicit,"Because of the inherent lack of scalability in floodbased schemes, researchers have looked at several hierarchical and structured approaches [12][11].",background,neutral
76,6415,f6a206f096a50204e2e0a0c34814093a33f11a9a>7cb18539de84bbaf04bea4ac2cbb4594f293818d_11,properNoun,"The health word was seen as problematic when implementing an HiAP approach because it could hinder an understanding of public health as a cross-sectional responsibility, mainly outside the health sector.",method,negative
77,6357,c49ef960d4abc1e03b2b36dbc42f44e3c001ce46>4400c5c46b12fd9f5de1d05d0d4e79d7f820f536_7,explicit,"…around the soccer field (outside the touch and goal lines, which were extensions of the halfway line or penalty area approximately 3–30 m from each line) because multiple perpendicular views were recommended to obtain more accurate results using the MBIM technique (Krosshaug and Bahr, 2005).",method,neutral
78,1292,c4be615a53b2d1b6484f6b7888c7bcf822ab5066>80d9ec6d56799e96bf5e3e99ff0f904892820308_2,explicit,"Recent studies have clarified that such mycoheterotrophic gametophytes are associated with a particular AM fungal group (Winther and Friedman 2007, 2008, 2009), but knowledge about mycorrhizal associations of aboveground photosynthetic gametophytes is still unclear for most pteridophyte families.",background,positive
79,3895,62ece0d7a09cdfc204402e7749e4a384e05073e1>0d48a25e8b889ecded4ccfcda79fa7e5aaf697fd_0,acronym,"Ventilatory parameters were monitored with a CO2SMO Plus monitoring system (Novametrix Medical Systems, Wallingford, CT, USA).",method,neutral
80,7717,5a310d2892ef475127d54004ec1b7d79ff3352fa>3b6f481c9c76bc8b38f7b056d16b801aad9ab96f_0,explicit,"For example, one splice variant results in lIMnebulette, also called lasp-2 (Katoh and Katoh 2003). the MB-associated NEBL snP rs11012461 is located within intron 3 of the Lasp-2 portion of NEBL.",background,neutral
81,5264,c372d01f41c9af19d34cc8ad3745593740fb51d4>c428493c4e5af25f2c04bc5d139e4500352cbf7a_0,explicit,"Since starvation is thought to be one of the main dormancyinducing stresses encountered by Mtb inside the granuloma [11,33], Mtb WT and Dfcr mutants were starved in PBS to determine the role of the fcr genes in wax synthesis under this dormancy-inducing stress.",method,neutral
82,6441,41e9bd6b3e9dd39845705c0d8338c3d13ddcf917>bfa8970f6292b80844289788eb8cf87caf4b6b7e_0,explicit,"developing melanoma is greater in males than in females over the age of 40, although the opposite effect is observed in patients under 40 years old (Lens and Dawes, 2004; Jemal et al., 2010).",background,neutral
